record_id	record_kind	source_language	context	pointer_index	pointer_rom_offset	jp_pointer_cpu	en_pointer_cpu	jp_rom_offset	en_rom_offset	jp_window_end	en_window_end	jp_first_ff_end	en_first_ff_end	jp_raw_bytes	en_raw_bytes	jp_text	en_text	target_scope	target_references	structural_confidence	notes
PTR-176	pointer_pair	paired	Bank 1 pointer-driven text	176	0x05F34	0xB0DA	0xB134	0x070EA	0x07144	0x07101	0x07169	0x07101	0x07169	F0 BB 81 B4 00 FA 8B AE CA 00 09 AE 86 AE 8B 87 96 00 8A AA 06 CB FF	F0 BB 00 FA B9 00 93 8F 8D 85 8F 8E 85 F8 8C 85 86 94 00 94 88 89 93 00 81 94 00 94 88 85 00 84 8F 8F 92 BA FF	<F0><BB><81><B4><00><FA><8B><AE><CA><00><09><AE><86><AE><8B><87><96><00><8A><AA><06><CB><FF>	<F0><BB><00><FA><B9><00>SOMEONE<F8>LEFT<00>THIS<00>AT<00>THE<00>DOOR<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-177	pointer_pair	paired	Bank 1 pointer-driven text	177	0x05F36	0xB0F1	0xB159	0x07101	0x07169	0x07133	0x07189	0x07133	0x07189	85 8A 94 BB F0 8B AE CA 00 F0 8B AE CA CB 00 8C 88 8C 88 8C 88 CB F8 F9 00 AC 90 8C AD 8B A7 AC 8E 90 99 9A 00 CB 81 8B 0C AB 83 8B AE 95 AE 13 8D FF	8F 8B 8F 94 8F BB 00 97 81 88 CA 00 81 93 81 8A 89 00 8B 89 84 8E 81 90 90 85 84 F8 8D 85 CA FF	<85><8A><94><BB><F0><8B><AE><CA><00><F0><8B><AE><CA><CB><00><8C><88><8C><88><8C><88><CB><F8><F9><00><AC><90><8C><AD><8B><A7><AC><8E><90><99><9A><00><CB><81><8B><0C><AB><83><8B><AE><95><AE><13><8D><FF>	OKOTO<BB><00>WAH<CA><00>ASAJI<00>KIDNAPPED<F8>ME<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-178	pointer_pair	paired	Bank 1 pointer-driven text	178	0x05F38	0xB123	0xB179	0x07133	0x07189	0x07153	0x071A8	0x07153	0x071A8	F0 BB CB 00 9A A4 88 85 86 84 AE 95 8B 82 F8 F9 00 A0 AE 95 00 8C AE 5A 82 8C 93 82 95 8B A9 FF	F0 BB 00 87 8F 00 88 8F 8D 85 CB F8 85 96 85 92 99 8F 8E 85 B6 93 00 97 8F 92 92 89 85 84 FF	<F0><BB><CB><00><9A><A4><88><85><86><84><AE><95><8B><82><F8><F9><00><A0><AE><95><00><8C><AE><5A><82><8C><93><82><95><8B><A9><FF>	<F0><BB><00>GO<00>HOME<CB><F8>EVERYONE<B6>S<00>WORRIED<FF>	bank1_after_pointer_table	1	high	none
PTR-179	pointer_pair	paired	Bank 1 pointer-driven text	179	0x05F3A	0xB143	0xB198	0x07153	0x071A8	0x0717D	0x071D2	0x0717D	0x071D2	85 8A 94 BB 88 8D AE CB 00 81 A8 06 94 83 0A 0B 82 9F 8D CD F8 F9 00 81 00 81 99 CB 00 14 83 86 CB 00 85 87 AD 92 89 93 CB FF	8F 8B 8F 94 8F BB 00 CB 93 8F 82 CB 94 88 81 8E 8B 00 99 8F 95 BA F8 90 8C 85 81 93 85 CB 82 85 00 83 81 92 85 86 95 8C CB FF	<85><8A><94><BB><88><8D><AE><CB><00><81><A8><06><94><83><0A><0B><82><9F><8D><CD><F8><F9><00><81><00><81><99><CB><00><14><83><86><CB><00><85><87><AD><92><89><93><CB><FF>	OKOTO<BB><00><CB>SOB<CB>THANK<00>YOU<BA><F8>PLEASE<CB>BE<00>CAREFUL<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-180	pointer_pair	paired	Bank 1 pointer-driven text	180	0x05F3C	0xB16D	0xB1C2	0x0717D	0x071D2	0x07198	0x071EF	0x07198	0x071EF	F0 BB FA 8B AE 00 81 8B 0C AB 83 8B AE 06 CB F8 F9 00 82 95 88 95 A8 A4 8C 90 FF	F0 BB 00 FA B9 00 81 93 81 8A 89 00 88 81 93 F8 84 89 93 81 90 90 85 81 92 85 84 CB FF	<F0><BB><FA><8B><AE><00><81><8B><0C><AB><83><8B><AE><06><CB><F8><F9><00><82><95><88><95><A8><A4><8C><90><FF>	<F0><BB><00><FA><B9><00>ASAJI<00>HAS<F8>DISAPPEARED<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-181	pointer_pair	paired	Bank 1 pointer-driven text	181	0x05F3E	0xB188	0xB1DF	0x07198	0x071EF	0x071B6	0x07204	0x071B6	0x07204	92 A9 9F 92 BB 81 96 87 82 00 9F B4 93 88 AA A6 83 CA F8 F9 00 81 96 87 B4 93 1A 81 CA FF	94 93 95 95 BB 00 82 92 8F 94 88 85 92 CA 00 97 81 89 94 CA FF	<92><A9><9F><92><BB><81><96><87><82><00><9F><B4><93><88><AA><A6><83><CA><F8><F9><00><81><96><87><B4><93><1A><81><CA><FF>	TSUU<BB><00>BROTHER<CA><00>WAIT<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-182	pointer_pair	paired	Bank 1 pointer-driven text	182	0x05F40	0xB1A6	0xB1F4	0x071B6	0x07204	0x071DB	0x07230	0x071DB	0x07230	88 96 9F 8B BB 9A A4 88 8C 98 B2 86 82 CA F8 F9 00 1C AE 0F 83 85 A4 1C AE 06 00 93 B2 9D AE 95 AE 13 84 CA FF	8B 95 8E 89 8F BB 00 88 95 92 92 99 B9 00 93 8C 95 87 CA F8 8D 92 BA 00 82 95 8E 9A 8F B6 93 00 89 8E 00 94 92 8F 95 82 8C 85 CA FF	<88><96><9F><8B><BB><9A><A4><88><8C><98><B2><86><82><CA><F8><F9><00><1C><AE><0F><83><85><A4><1C><AE><06><00><93><B2><9D><AE><95><AE><13><84><CA><FF>	KUNIO<BB><00>HURRY<B9><00>SLUG<CA><F8>MR<BA><00>BUNZO<B6>S<00>IN<00>TROUBLE<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-183	pointer_pair	paired	Bank 1 pointer-driven text	183	0x05F42	0xB1CB	0xB220	0x071DB	0x07230	0x071F0	0x0723E	0x071F0	0x0723E	85 8A 94 BB 88 96 9F 8B 8B AE CA 85 9F 91 8C 93 9F 8C 90 CA FF	8F 8B 8F 94 8F BB 00 8B 95 8E 89 8F CA FF	<85><8A><94><BB><88><96><9F><8B><8B><AE><CA><85><9F><91><8C><93><9F><8C><90><CA><FF>	OKOTO<BB><00>KUNIO<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-184	pointer_pair	paired	Bank 1 pointer-driven text	184	0x05F44	0xB1E0	0xB22E	0x071F0	0x0723E	0x07208	0x0725C	0x07208	0x0725C	88 96 9F 8B BB 85 8A 94 8B AE CB F8 F9 00 85 9B 8B 8C 1C A8 13 B2 CA FF	8B 95 8E 89 8F BB 00 89 00 94 92 89 85 84 00 94 8F 00 88 95 92 92 99 00 82 81 83 8B CA FF	<88><96><9F><8B><BB><85><8A><94><8B><AE><CB><F8><F9><00><85><9B><8B><8C><1C><A8><13><B2><CA><FF>	KUNIO<BB><00>I<00>TRIED<00>TO<00>HURRY<00>BACK<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-185	pointer_pair	paired	Bank 1 pointer-driven text	185	0x05F46	0xB1F8	0xB24C	0x07208	0x0725C	0x07217	0x07270	0x07217	0x07270	85 8A 94 BB 81 B4 CA 00 8A 99 9B 94 9A CB FF	8F 8B 8F 94 8F BB 00 94 88 89 93 00 8D 81 8E 00 89 93 CB FF	<85><8A><94><BB><81><B4><CA><00><8A><99><9B><94><9A><CB><FF>	OKOTO<BB><00>THIS<00>MAN<00>IS<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-186	pointer_pair	paired	Bank 1 pointer-driven text	186	0x05F48	0xB207	0xB260	0x07217	0x07270	0x07242	0x0728F	0x07242	0x0728F	81 8B 0C AB 83 BB 9C B4 CB 00 81 B4 8C AF 00 85 8A 94 99 00 82 82 95 0D 89 13 F8 F9 00 81 8B 0C AB 83 94 00 A3 83 8C A4 8D CB FF	81 93 81 8A 89 BB 00 88 85 88 CB 89 B6 8D 00 8F 8B 8F 94 8F B6 93 F8 86 89 81 8E 83 85 BA FF	<81><8B><0C><AB><83><BB><9C><B4><CB><00><81><B4><8C><AF><00><85><8A><94><99><00><82><82><95><0D><89><13><F8><F9><00><81><8B><0C><AB><83><94><00><A3><83><8C><A4><8D><CB><FF>	ASAJI<BB><00>HEH<CB>I<B6>M<00>OKOTO<B6>S<F8>FIANCE<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-187	pointer_pair	paired	Bank 1 pointer-driven text	187	0x05F4A	0xB232	0xB27F	0x07242	0x0728F	0x07249	0x072AC	0x07249	0x072AC	88 96 9F 8B BB CB FF	8B 95 8E 89 8F BB 00 97 85 B6 8C 8C 00 93 85 85 00 81 82 8F 95 94 00 94 88 81 94 CA FF	<88><96><9F><8B><BB><CB><FF>	KUNIO<BB><00>WE<B6>LL<00>SEE<00>ABOUT<00>THAT<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-188	pointer_pair	paired	Bank 1 pointer-driven text	188	0x05F4C	0xB239	0xB29C	0x07249	0x072AC	0x07267	0x072D8	0x07267	0x072D8	81 8B 0C AB 83 BB 8B B4 00 95 86 9D CB F8 F9 00 85 A4 1C AE 06 00 85 9F 91 86 98 13 CB FF	81 93 81 8A 89 BB 00 93 88 95 94 00 95 90 B9 00 8C 8F 93 85 92 CA 00 94 88 85 F8 82 8F 93 93 00 89 93 00 97 81 89 94 89 8E 87 CB FF	<81><8B><0C><AB><83><BB><8B><B4><00><95><86><9D><CB><F8><F9><00><85><A4><1C><AE><06><00><85><9F><91><86><98><13><CB><FF>	ASAJI<BB><00>SHUT<00>UP<B9><00>LOSER<CA><00>THE<F8>BOSS<00>IS<00>WAITING<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-189	pointer_pair	paired	Bank 1 pointer-driven text	189	0x05F4E	0xB257	0xB2C8	0x07267	0x072D8	0x07280	0x072FD	0x07280	0x072FD	88 96 9F 8B BB 81 81 00 85 A4 1C AE CA 00 CB 85 8F 88 95 A8 A4 8C 90 CA FF	8B 95 8E 89 8F BB 00 8F 88 B9 00 8D 81 93 94 85 92 CA F8 86 8F 92 87 89 96 85 00 8D 99 00 84 85 8C 81 99 CA FF	<88><96><9F><8B><BB><81><81><00><85><A4><1C><AE><CA><00><CB><85><8F><88><95><A8><A4><8C><90><CA><FF>	KUNIO<BB><00>OH<B9><00>MASTER<CA><F8>FORGIVE<00>MY<00>DELAY<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-190	pointer_pair	paired	Bank 1 pointer-driven text	190	0x05F50	0xB270	0xB2ED	0x07280	0x072FD	0x072AC	0x07325	0x072AC	0x07325	1C AE 0F 83 BB 85 85 00 88 96 9F 8B 8B AE 86 82 CA 00 85 A2 B2 8B AE 96 F8 F9 00 8A AE 95 86 90 91 13 00 81 85 83 90 AF 95 AF CB FF	82 95 8E 9A 8F BB 00 81 88 B9 00 8B 95 8E 89 8F CA F8 99 8F 95 00 86 89 8E 81 8C 8C 99 00 87 8F 94 00 88 85 92 85 CA FF	<1C><AE><0F><83><BB><85><85><00><88><96><9F><8B><8B><AE><86><82><CA><00><85><A2><B2><8B><AE><96><F8><F9><00><8A><AE><95><86><90><91><13><00><81><85><83><90><AF><95><AF><CB><FF>	BUNZO<BB><00>AH<B9><00>KUNIO<CA><F8>YOU<00>FINALLY<00>GOT<00>HERE<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-191	pointer_pair	paired	Bank 1 pointer-driven text	191	0x05F52	0xB29C	0xB315	0x072AC	0x07325	0x072C6	0x07340	0x072C6	0x07340	1C AE 0F 83 BB 8A AE 95 13 B2 0C 95 94 87 96 CB 00 8A 99 94 85 A8 13 B2 CA FF	82 95 8E 9A 8F BB 00 94 8F 92 81 00 88 81 93 00 83 95 92 93 85 84 00 8D 85 CA FF	<1C><AE><0F><83><BB><8A><AE><95><13><B2><0C><95><94><87><96><CB><00><8A><99><94><85><A8><13><B2><CA><FF>	BUNZO<BB><00>TORA<00>HAS<00>CURSED<00>ME<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-192	pointer_pair	paired	Bank 1 pointer-driven text	192	0x05F54	0xB2B6	0xB330	0x072C6	0x07340	0x072DC	0x07359	0x072DC	0x07359	1C AE 0F 83 BB 94 A7 0F 83 99 00 8C AC 0B 96 91 09 B2 98 B2 CB FF	82 95 8E 9A 8F BB 00 87 8F 00 86 89 8E 84 00 81 00 88 85 81 8C 85 92 CB FF	<1C><AE><0F><83><BB><94><A7><0F><83><99><00><8C><AC><0B><96><91><09><B2><98><B2><CB><FF>	BUNZO<BB><00>GO<00>FIND<00>A<00>HEALER<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-193	pointer_pair	paired	Bank 1 pointer-driven text	193	0x05F56	0xB2CC	0xB349	0x072DC	0x07359	0x072F7	0x07371	0x072F7	0x07371	1C AE 0F 83 BB 88 71 B4 00 9F B4 90 88 00 A2 AE 1E 88 99 98 B2 9A 95 8C 10 CA FF	82 95 8E 9A 8F BB 00 CB 97 88 8F 00 88 81 93 00 8B 81 8E 90 8F 95 CA FF	<1C><AE><0F><83><BB><88><71><B4><00><9F><B4><90><88><00><A2><AE><1E><88><99><98><B2><9A><95><8C><10><CA><FF>	BUNZO<BB><00><CB>WHO<00>HAS<00>KANPOU<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-194	pointer_pair	paired	Bank 1 pointer-driven text	194	0x05F58	0xB2E7	0xB361	0x072F7	0x07371	0x07320	0x0738D	0x07320	0x0738D	88 96 9F 8B BB 85 9A 95 8C AF 00 87 82 93 85 A8 A4 8D CB F8 F9 00 81 B4 8C 96 00 9F 86 8C 94 82 93 85 88 AE 95 8E B2 CA FF	8B 95 8E 89 8F BB 00 99 8F 95 00 83 81 8E 00 83 8F 95 8E 94 00 8F 8E 00 8D 85 CA FF	<88><96><9F><8B><BB><85><9A><95><8C><AF><00><87><82><93><85><A8><A4><8D><CB><F8><F9><00><81><B4><8C><96><00><9F><86><8C><94><82><93><85><88><AE><95><8E><B2><CA><FF>	KUNIO<BB><00>YOU<00>CAN<00>COUNT<00>ON<00>ME<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-195	pointer_pair	paired	Bank 1 pointer-driven text	195	0x05F5A	0xB310	0xA0CE	0x07320	0x060DE	0x07334	0x060F3	0x07334	0x060F3	1C AE 0F 83 BB 81 A8 06 93 B2 CB 00 85 AE 96 87 A9 0E CB FF	82 95 8E 9A 8F BB 00 90 8C 85 81 93 85 00 88 95 92 92 99 CA FF	<1C><AE><0F><83><BB><81><A8><06><93><B2><CB><00><85><AE><96><87><A9><0E><CB><FF>	BUNZO<BB><00>PLEASE<00>HURRY<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-196	pointer_pair	paired	Bank 1 pointer-driven text	196	0x05F5C	0xB324	0xB6F6	0x07334	0x07706	0x07341	0x0771A	0x07341	0x07713	F0 BB 0A 88 AB 83 10 B4 90 95 AF CB FF	F0 BB 00 87 8F 8F 84 00 8A 8F 82 CA FF	<F0><BB><0A><88><AB><83><10><B4><90><95><AF><CB><FF>	<F0><BB><00>GOOD<00>JOB<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-197	pointer_pair	paired	Bank 1 pointer-driven text	197	0x05F5E	0xB331	0xB37D	0x07341	0x0738D	0x07369	0x073A3	0x07369	0x073A3	F0 BB 95 96 A3 86 A3 00 85 A2 B2 8B AE 99 85 86 09 10 AF CA F8 F9 00 8A AA 9E 14 00 83 AA 8C 82 8A 90 AF 98 B2 A6 CA FF	F0 BB 00 99 8F 95 00 93 81 96 85 84 00 94 88 85 00 84 81 99 CA FF	<F0><BB><95><96><A3><86><A3><00><85><A2><B2><8B><AE><99><85><86><09><10><AF><CA><F8><F9><00><8A><AA><9E><14><00><83><AA><8C><82><8A><90><AF><98><B2><A6><CA><FF>	<F0><BB><00>YOU<00>SAVED<00>THE<00>DAY<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-198	pointer_pair	paired	Bank 1 pointer-driven text	198	0x05F60	0xB359	0xB393	0x07369	0x073A3	0x07375	0x073B5	0x07375	0x073B5	F0 BB 95 AF CB 00 FA 8B AE A6 CB FF	F0 BB 00 82 99 00 94 88 85 00 97 81 99 B9 00 FA CB FF	<F0><BB><95><AF><CB><00><FA><8B><AE><A6><CB><FF>	<F0><BB><00>BY<00>THE<00>WAY<B9><00><FA><CB><FF>	bank1_after_pointer_table	1	high	none
PTR-199	pointer_pair	paired	Bank 1 pointer-driven text	199	0x05F62	0xB365	0xB3A5	0x07375	0x073B5	0x0739C	0x073DF	0x0739C	0x073DF	F0 BB 8A 99 00 85 8A 94 94 00 82 B4 8C B7 AE 95 B4 93 F8 F9 00 82 B4 86 AD 00 92 82 0C B5 AF 88 AA 98 B2 86 82 CC FF	F0 BB 00 8F 8B 8F 94 8F 00 81 8E 84 00 99 8F 95 F8 97 89 8C 8C 00 8D 81 8B 85 00 81 00 86 89 8E 85 00 86 81 8D 89 8C 99 BA FF	<F0><BB><8A><99><00><85><8A><94><94><00><82><B4><8C><B7><AE><95><B4><93><F8><F9><00><82><B4><86><AD><00><92><82><0C><B5><AF><88><AA><98><B2><86><82><CC><FF>	<F0><BB><00>OKOTO<00>AND<00>YOU<F8>WILL<00>MAKE<00>A<00>FINE<00>FAMILY<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-200	pointer_pair	paired	Bank 1 pointer-driven text	200	0x05F64	0xB38C	0xB3CF	0x0739C	0x073DF	0x073A7	0x073F0	0x073A7	0x073F0	F0 BB 95 AF CA 00 85 8A 94 CA FF	F0 BB 00 92 89 87 88 94 B9 00 8F 8B 8F 94 8F CC FF	<F0><BB><95><AF><CA><00><85><8A><94><CA><FF>	<F0><BB><00>RIGHT<B9><00>OKOTO<CC><FF>	bank1_after_pointer_table	1	high	none
PTR-201	pointer_pair	paired	Bank 1 pointer-driven text	201	0x05F66	0xB397	0xB3E0	0x073A7	0x073F0	0x073AF	0x07401	0x073AF	0x07400	85 8A 94 BB 9A 82 CD FF	8F 8B 8F 94 8F BB 00 8F 88 B9 00 99 85 93 CA FF	<85><8A><94><BB><9A><82><CD><FF>	OKOTO<BB><00>OH<B9><00>YES<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-202	pointer_pair	paired	Bank 1 pointer-driven text	202	0x05F68	0xB39F	0xB3F1	0x073AF	0x07401	0x073C4	0x07413	0x073C4	0x07413	F0 BB FB 00 00 82 B4 8E 82 82 91 13 B2 99 00 90 99 A0 10 CA FF	F0 BB 00 FA B9 00 89 00 82 85 87 00 99 8F 95 CA 00 FF	<F0><BB><FB><00><00><82><B4><8E><82><82><91><13><B2><99><00><90><99><A0><10><CA><FF>	<F0><BB><00><FA><B9><00>I<00>BEG<00>YOU<CA><00><FF>	bank1_after_pointer_table	1	high	none
PTR-203	pointer_pair	paired	Bank 1 pointer-driven text	203	0x05F6A	0xB3B4	0xB403	0x073C4	0x07413	0x073E1	0x0743D	0x073E1	0x0743D	F0 BB 8F 83 86 82 CA CA F8 F9 00 8A AA 9E 14 00 83 AA 8C 82 8A 90 AF 98 B2 A6 CA CA FF	F0 BB 00 87 92 85 81 94 CA 00 81 00 8D 8F 8D 85 8E 94 F8 8F 86 00 95 8C 94 89 8D 81 94 85 00 88 81 90 90 89 8E 85 93 93 CA FF	<F0><BB><8F><83><86><82><CA><CA><F8><F9><00><8A><AA><9E><14><00><83><AA><8C><82><8A><90><AF><98><B2><A6><CA><CA><FF>	<F0><BB><00>GREAT<CA><00>A<00>MOMENT<F8>OF<00>ULTIMATE<00>HAPPINESS<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-204	pointer_pair	paired	Bank 1 pointer-driven text	204	0x05F6C	0xB3D1	0xB42D	0x073E1	0x0743D	0x07404	0x0745E	0x07404	0x0745E	F0 BB 85 71 82 00 82 AC 82 0B 89 10 CA A2 13 93 B2 0F CA CA F8 F9 00 A2 13 93 B2 CA 00 A2 13 93 B2 CA FF	F0 BB 00 89 B6 8C 8C 00 8F 92 84 85 92 00 93 81 8B 85 F8 94 8F 00 83 85 8C 85 82 92 81 94 85 CA FF	<F0><BB><85><71><82><00><82><AC><82><0B><89><10><CA><A2><13><93><B2><0F><CA><CA><F8><F9><00><A2><13><93><B2><CA><00><A2><13><93><B2><CA><FF>	<F0><BB><00>I<B6>LL<00>ORDER<00>SAKE<F8>TO<00>CELEBRATE<CA><FF>	bank1_after_pointer_table	1	high	none
PTR-205	pointer_pair	paired	Bank 1 pointer-driven text	205	0x05F6E	0xB3F4	0xB44E	0x07404	0x0745E	0x0742E	0x0748D	0x0742E	0x0748D	FA BB 81 B4 8C AF 00 8A 99 94 85 A8 CB 00 90 1B 86 A7 00 90 1B 9D 99 F8 F9 00 8C 06 98 B2 95 06 AA A3 AE 13 0A 0B 82 A4 8D FF	FA BB 00 89 B6 8D 00 81 00 96 81 87 81 82 8F 8E 84 CB F8 84 92 89 86 94 89 8E 87 00 86 92 8F 8D 00 94 8F 97 8E 00 94 8F 00 94 8F 97 8E CB FF	<FA><BB><81><B4><8C><AF><00><8A><99><94><85><A8><CB><00><90><1B><86><A7><00><90><1B><9D><99><F8><F9><00><8C><06><98><B2><95><06><AA><A3><AE><13><0A><0B><82><A4><8D><FF>	<FA><BB><00>I<B6>M<00>A<00>VAGABOND<CB><F8>DRIFTING<00>FROM<00>TOWN<00>TO<00>TOWN<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-206	pointer_pair	paired	Bank 1 pointer-driven text	206	0x05F70	0xB41E	0xB47D	0x0742E	0x0748D	0x07457	0x074B6	0x07457	0x074B6	FA BB A3 B4 94 00 A8 B4 5A 95 85 86 90 06 85 96 81 82 10 F8 F9 00 85 8A 94 1A 10 89 CB 00 82 90 10 82 93 85 87 A4 8D A6 FF	FA BB 00 8F 8B 8F 94 8F 00 84 85 93 85 92 96 85 93 F8 93 8F 8D 85 94 88 89 8E 87 00 8D 95 83 88 00 82 85 94 94 85 92 BA FF	<FA><BB><A3><B4><94><00><A8><B4><5A><95><85><86><90><06><85><96><81><82><10><F8><F9><00><85><8A><94><1A><10><89><CB><00><82><90><10><82><93><85><87><A4><8D><A6><FF>	<FA><BB><00>OKOTO<00>DESERVES<F8>SOMETHING<00>MUCH<00>BETTER<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-207	pointer_pair	paired	Bank 1 pointer-driven text	207	0x05F72	0xB447	0xB4A6	0x07457	0x074B6	0x07481	0x074D7	0x07481	0x074D7	F0 BB 8F 83 86 82 CB 00 0B AE 98 AE 10 06 A6 F8 F9 00 85 A2 B2 8B AE 96 B5 AF 00 85 A2 B2 8B AE 99 00 82 87 86 90 06 81 A9 FF	F0 BB 00 93 8F 92 92 99 00 99 8F 95 00 86 85 85 8C 00 94 88 81 94 F8 97 81 99 CB 00 82 95 94 CB FF	<F0><BB><8F><83><86><82><CB><00><0B><AE><98><AE><10><06><A6><F8><F9><00><85><A2><B2><8B><AE><96><B5><AF><00><85><A2><B2><8B><AE><99><00><82><87><86><90><06><81><A9><FF>	<F0><BB><00>SORRY<00>YOU<00>FEEL<00>THAT<F8>WAY<CB><00>BUT<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-208	pointer_pair	paired	Bank 1 pointer-driven text	208	0x05F74	0xB471	0xB4C7	0x07481	0x074D7	0x0749B	0x074E7	0x0749B	0x074E7	F0 BB FA 8B AE CB F8 F9 00 8A AE 14 00 8D A9 06 96 00 87 90 94 87 B5 AF A6 FF	F0 BB 00 83 8F 8D 85 00 93 85 85 00 95 93 CB FF	<F0><BB><FA><8B><AE><CB><F8><F9><00><8A><AE><14><00><8D><A9><06><96><00><87><90><94><87><B5><AF><A6><FF>	<F0><BB><00>COME<00>SEE<00>US<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-209	pointer_pair	paired	Bank 1 pointer-driven text	209	0x05F76	0xB48B	0xB4D7	0x0749B	0x074E7	0x074B8	0x07503	0x074B8	0x07503	F0 BB 87 B4 94 8A 99 00 F0 82 B4 86 AD F8 F9 00 90 0D 98 93 85 88 AE 95 8E B2 A6 CB FF	F0 BB 00 97 88 85 8E 85 96 85 92 00 99 8F 95 B6 92 85 00 89 8E F8 94 8F 97 8E BA FF	<F0><BB><87><B4><94><8A><99><00><F0><82><B4><86><AD><F8><F9><00><90><0D><98><93><85><88><AE><95><8E><B2><A6><CB><FF>	<F0><BB><00>WHENEVER<00>YOU<B6>RE<00>IN<F8>TOWN<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-210	pointer_pair	paired	Bank 1 pointer-driven text	210	0x05F78	0xB4A8	0xB040	0x074B8	0x07050	0x074D3	0x0706F	0x074D3	0x0706F	FA BB A6 AB 8A AE 13 CA CA F8 F9 00 8F AA 0C B5 AF 00 81 B4 8C AF 8A AA 13 CB FF	FA BB 00 99 8F 95 00 87 8F 94 00 89 94 CA F8 8E 8F 97 B9 00 89 00 8D 95 93 94 00 87 8F BA FF	<FA><BB><A6><AB><8A><AE><13><CA><CA><F8><F9><00><8F><AA><0C><B5><AF><00><81><B4><8C><AF><8A><AA><13><CB><FF>	<FA><BB><00>YOU<00>GOT<00>IT<CA><F8>NOW<B9><00>I<00>MUST<00>GO<BA><FF>	bank1_after_pointer_table	1	high	none
PTR-211	pointer_pair	paired	Bank 1 pointer-driven text	211	0x05F7A	0xB4C3	0xB4F3	0x074D3	0x07503	0x074DD	0x07510	0x074DD	0x07510	F0 BB 90 B4 8C B5 13 95 CB FF	F0 BB 00 86 81 92 85 97 85 8C 8C CB FF	<F0><BB><90><B4><8C><B5><13><95><CB><FF>	<F0><BB><00>FAREWELL<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-212	pointer_pair	paired	Bank 1 pointer-driven text	212	0x05F7C	0xB4CD	0xB500	0x074DD	0x07510	0x074E7	0x0751A	0x074E7	0x0751A	85 8A 94 BB CB FA 8B AE CB FF	8F 8B 8F 94 8F BB 00 FA CB FF	<85><8A><94><BB><CB><FA><8B><AE><CB><FF>	OKOTO<BB><00><FA><CB><FF>	bank1_after_pointer_table	1	high	none
PTR-213	pointer_pair	paired	Bank 1 pointer-driven text	213	0x05F7E	0xB4D7	0xB50A	0x074E7	0x0751A	0x074F5	0x0752A	0x074F5	0x0752A	85 8A 94 BB FA 8B 71 AE 00 FA 8B 71 AE FF	8F 8B 8F 94 8F BB 00 FA CB FA CB 93 8F 82 CB FF	<85><8A><94><BB><FA><8B><71><AE><00><FA><8B><71><AE><FF>	OKOTO<BB><00><FA><CB><FA><CB>SOB<CB><FF>	bank1_after_pointer_table	1	high	none
PTR-214	pointer_pair	paired	Bank 1 pointer-driven text	214	0x05F80	0xB4E5	0xB51A	0x074F5	0x0752A	0x07515	0x07552	0x07515	0x07552	5D 5D AE 00 5D AE 5D AE CB F8 91 B7 83 14 B3 00 0C 86 AE 94 B3 AE 00 81 82 95 A8 9F 8C 90 AF FF	84 95 8D 71 84 85 71 84 95 8D CB 84 8F 85 93 8E B6 94 F8 94 88 89 93 00 93 94 8F 92 99 00 87 92 81 82 00 99 8F 95 CC FF	<5D><5D><AE><00><5D><AE><5D><AE><CB><F8><91><B7><83><14><B3><00><0C><86><AE><94><B3><AE><00><81><82><95><A8><9F><8C><90><AF><FF>	DUM<71>DE<71>DUM<CB>DOESN<B6>T<F8>THIS<00>STORY<00>GRAB<00>YOU<CC><FF>	bank1_after_pointer_table	1	high	none
